datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-10-17 04:00:00,4,0,1,1,14.76,18.18,81,6.0032,4
2012-10-17 05:00:00,4,0,1,2,14.76,18.94,81,0.0,41
2012-10-17 06:00:00,4,0,1,1,15.58,19.695,82,0.0,178
2012-10-17 07:00:00,4,0,1,1,14.76,18.18,81,7.0015,464
2012-10-17 08:00:00,4,0,1,2,16.4,20.455,76,0.0,817
2012-10-17 09:00:00,4,0,1,2,17.22,21.21,77,0.0,382
2012-10-17 10:00:00,4,0,1,2,18.86,22.725,67,0.0,228
2012-10-17 11:00:00,4,0,1,2,20.5,24.24,51,6.0032,234
2012-10-17 12:00:00,4,0,1,2,21.32,25.0,48,11.0014,332
2012-10-17 13:00:00,4,0,1,2,22.14,25.76,49,8.9981,310
2012-10-17 14:00:00,4,0,1,2,22.96,26.515,43,11.0014,270
2012-10-17 15:00:00,4,0,1,2,23.78,27.275,43,15.0013,301
2012-10-17 16:00:00,4,0,1,1,22.96,26.515,52,12.998,466
2012-10-17 17:00:00,4,0,1,1,22.14,25.76,56,7.0015,888
2012-10-17 18:00:00,4,0,1,1,21.32,25.0,59,11.0014,884
2012-10-17 19:00:00,4,0,1,1,20.5,24.24,72,12.998,516
2012-10-17 20:00:00,4,0,1,1,20.5,24.24,72,8.9981,414
2012-10-17 21:00:00,4,0,1,1,18.86,22.725,82,12.998,329
2012-10-17 22:00:00,4,0,1,1,18.86,22.725,88,16.9979,215
2012-10-17 23:00:00,4,0,1,1,18.86,22.725,88,15.0013,99
2012-10-18 00:00:00,4,0,1,1,18.86,22.725,88,12.998,57
2012-10-18 01:00:00,4,0,1,1,18.86,22.725,82,15.0013,14
2012-10-18 02:00:00,4,0,1,1,18.86,22.725,82,12.998,14
2012-10-18 03:00:00,4,0,1,1,18.04,21.97,88,15.0013,5
2012-10-18 04:00:00,4,0,1,1,18.04,21.97,88,15.0013,5
2012-10-18 05:00:00,4,0,1,1,18.04,21.97,82,15.0013,42
2012-10-18 06:00:00,4,0,1,1,18.04,21.97,88,19.9995,153
2012-10-18 07:00:00,4,0,1,1,18.04,21.97,88,16.9979,508
2012-10-18 08:00:00,4,0,1,1,18.86,22.725,82,16.9979,834
2012-10-18 09:00:00,4,0,1,2,20.5,24.24,77,11.0014,387
2012-10-18 10:00:00,4,0,1,2,21.32,25.0,68,15.0013,218
2012-10-18 11:00:00,4,0,1,2,22.96,26.515,56,15.0013,268
2012-10-18 12:00:00,4,0,1,2,24.6,31.06,53,16.9979,377
2012-10-18 13:00:00,4,0,1,1,25.42,31.06,53,23.9994,332
2012-10-18 14:00:00,4,0,1,2,25.42,31.06,50,19.9995,285
2012-10-18 15:00:00,4,0,1,2,24.6,30.305,60,12.998,353
2012-10-18 16:00:00,4,0,1,1,24.6,31.06,56,19.0012,450
2012-10-18 17:00:00,4,0,1,2,23.78,27.275,64,22.0028,890
2012-10-18 18:00:00,4,0,1,2,22.96,26.515,64,22.0028,788
2012-10-18 19:00:00,4,0,1,2,22.96,26.515,68,19.9995,513
2012-10-18 20:00:00,4,0,1,2,22.96,26.515,68,16.9979,387
2012-10-18 21:00:00,4,0,1,2,22.14,25.76,77,12.998,283
2012-10-18 22:00:00,4,0,1,2,22.14,25.76,83,12.998,229
2012-10-18 23:00:00,4,0,1,2,22.14,25.76,83,0.0,117
2012-10-19 00:00:00,4,0,1,2,22.96,26.515,83,7.0015,56
2012-10-19 01:00:00,4,0,1,3,22.14,25.76,88,0.0,16
2012-10-19 02:00:00,4,0,1,2,22.14,25.76,88,0.0,10
2012-10-19 03:00:00,4,0,1,2,22.96,26.515,83,0.0,5
2012-10-19 04:00:00,4,0,1,2,22.96,26.515,83,0.0,6
2012-10-19 05:00:00,4,0,1,2,22.14,25.76,88,0.0,36
2012-10-19 06:00:00,4,0,1,3,22.14,25.76,94,11.0014,131
2012-10-19 07:00:00,4,0,1,3,22.14,25.76,94,0.0,154
2012-10-19 08:00:00,4,0,1,2,22.14,25.76,94,7.0015,467
2012-10-19 09:00:00,4,0,1,2,22.14,25.76,94,7.0015,389
2012-10-19 10:00:00,4,0,1,2,23.78,27.275,88,12.998,224
2012-10-19 11:00:00,4,0,1,1,24.6,28.03,83,12.998,252
2012-10-19 12:00:00,4,0,1,1,26.24,30.305,69,15.0013,332
2012-10-19 13:00:00,4,0,1,1,25.42,29.545,73,15.0013,375
2012-10-19 14:00:00,4,0,1,1,27.06,31.06,61,16.9979,365
2012-10-19 15:00:00,4,0,1,1,26.24,30.305,65,19.9995,395
2012-10-19 16:00:00,4,0,1,3,25.42,30.305,69,23.9994,565
2012-10-19 17:00:00,4,0,1,3,25.42,30.305,69,23.9994,425
2012-10-19 18:00:00,4,0,1,1,22.96,26.515,83,7.0015,233
2012-10-19 19:00:00,4,0,1,1,22.14,25.76,88,11.0014,232
2012-10-19 20:00:00,4,0,1,1,21.32,25.0,77,12.998,229
2012-10-19 21:00:00,4,0,1,1,20.5,24.24,77,0.0,206
2012-10-19 22:00:00,4,0,1,1,20.5,24.24,77,6.0032,190
2012-10-19 23:00:00,4,0,1,1,18.86,22.725,88,7.0015,131
2012-10-20 00:00:00,4,0,0,1,18.86,22.725,82,8.9981,123
2012-10-20 01:00:00,4,0,0,1,18.86,22.725,72,8.9981,95
2012-10-20 02:00:00,4,0,0,1,18.04,21.97,77,7.0015,78
2012-10-20 03:00:00,4,0,0,1,17.22,21.21,77,8.9981,29
2012-10-20 04:00:00,4,0,0,1,18.04,21.97,72,0.0,18
2012-10-20 05:00:00,4,0,0,1,16.4,20.455,82,0.0,13
2012-10-20 06:00:00,4,0,0,1,17.22,21.21,71,0.0,31
2012-10-20 07:00:00,4,0,0,1,16.4,20.455,82,0.0,65
2012-10-20 08:00:00,4,0,0,1,18.86,22.725,67,8.9981,193
2012-10-20 09:00:00,4,0,0,1,20.5,24.24,59,8.9981,363
2012-10-20 10:00:00,4,0,0,1,21.32,25.0,52,8.9981,423
2012-10-20 11:00:00,4,0,0,1,22.14,25.76,52,15.0013,612
2012-10-20 12:00:00,4,0,0,1,22.96,26.515,46,7.0015,703
2012-10-20 13:00:00,4,0,0,1,22.96,26.515,43,11.0014,714
2012-10-20 14:00:00,4,0,0,1,22.96,26.515,40,0.0,711
2012-10-20 15:00:00,4,0,0,1,22.96,26.515,43,0.0,711
2012-10-20 16:00:00,4,0,0,1,22.14,25.76,42,19.0012,691
2012-10-20 17:00:00,4,0,0,1,22.14,25.76,37,15.0013,731
2012-10-20 18:00:00,4,0,0,1,21.32,25.0,39,15.0013,521
2012-10-20 19:00:00,4,0,0,1,20.5,24.24,45,8.9981,345
2012-10-20 20:00:00,4,0,0,1,20.5,24.24,39,15.0013,259
2012-10-20 21:00:00,4,0,0,1,18.86,22.725,47,15.0013,296
2012-10-20 22:00:00,4,0,0,1,18.04,21.97,51,7.0015,202
2012-10-20 23:00:00,4,0,0,1,17.22,21.21,58,0.0,163
2012-10-21 00:00:00,4,0,0,1,18.04,21.97,54,11.0014,154
2012-10-21 01:00:00,4,0,0,1,17.22,21.21,58,15.0013,117
2012-10-21 02:00:00,4,0,0,1,16.4,20.455,62,11.0014,132
2012-10-21 03:00:00,4,0,0,1,15.58,19.695,66,6.0032,41
2012-10-21 04:00:00,4,0,0,1,14.76,17.425,71,11.0014,21
2012-10-21 05:00:00,4,0,0,1,15.58,19.695,66,6.0032,10
2012-10-21 06:00:00,4,0,0,1,16.4,20.455,62,0.0,26
2012-10-21 07:00:00,4,0,0,1,16.4,20.455,62,0.0,56
2012-10-21 08:00:00,4,0,0,1,17.22,21.21,67,0.0,143
2012-10-21 09:00:00,4,0,0,1,18.86,22.725,55,11.0014,269
2012-10-21 10:00:00,4,0,0,1,20.5,24.24,48,19.9995,443
2012-10-21 11:00:00,4,0,0,1,21.32,25.0,44,22.0028,547
2012-10-21 12:00:00,4,0,0,1,22.14,25.76,39,22.0028,675
2012-10-21 13:00:00,4,0,0,1,22.96,26.515,37,16.9979,626
2012-10-21 14:00:00,4,0,0,1,22.96,26.515,35,12.998,640
2012-10-21 15:00:00,4,0,0,1,22.96,26.515,35,22.0028,623
2012-10-21 16:00:00,4,0,0,1,22.14,25.76,37,15.0013,591
2012-10-21 17:00:00,4,0,0,1,21.32,25.0,39,16.9979,491
2012-10-21 18:00:00,4,0,0,1,21.32,25.0,39,12.998,413
2012-10-21 19:00:00,4,0,0,1,20.5,24.24,42,11.0014,266
2012-10-21 20:00:00,4,0,0,1,19.68,23.485,44,12.998,195
2012-10-21 21:00:00,4,0,0,1,17.22,21.21,54,11.0014,166
2012-10-21 22:00:00,4,0,0,1,17.22,21.21,54,0.0,113
2012-10-21 23:00:00,4,0,0,1,18.04,21.97,54,0.0,66
2012-10-22 00:00:00,4,0,1,1,16.4,20.455,62,0.0,31
2012-10-22 01:00:00,4,0,1,1,16.4,20.455,71,0.0,11
2012-10-22 02:00:00,4,0,1,1,15.58,19.695,71,0.0,5
2012-10-22 03:00:00,4,0,1,1,16.4,20.455,62,0.0,6
2012-10-22 04:00:00,4,0,1,1,15.58,19.695,66,0.0,7
2012-10-22 05:00:00,4,0,1,1,15.58,19.695,76,6.0032,46
2012-10-22 06:00:00,4,0,1,1,14.76,18.18,76,6.0032,144
2012-10-22 07:00:00,4,0,1,1,15.58,19.695,66,6.0032,452
2012-10-22 08:00:00,4,0,1,1,18.04,21.97,67,0.0,728
2012-10-22 09:00:00,4,0,1,1,18.86,22.725,63,6.0032,360
2012-10-22 10:00:00,4,0,1,1,20.5,24.24,55,0.0,212
2012-10-22 11:00:00,4,0,1,1,22.96,26.515,37,11.0014,211
2012-10-22 12:00:00,4,0,1,1,23.78,27.275,35,0.0,283
2012-10-22 13:00:00,4,0,1,1,25.42,31.06,29,11.0014,315
2012-10-22 14:00:00,4,0,1,1,25.42,30.305,27,12.998,282
2012-10-22 15:00:00,4,0,1,1,26.24,31.06,29,11.0014,296
2012-10-22 16:00:00,4,0,1,1,25.42,31.06,33,11.0014,524
2012-10-22 17:00:00,4,0,1,1,25.42,31.06,33,7.0015,922
2012-10-22 18:00:00,4,0,1,1,22.14,25.76,64,7.0015,786
2012-10-22 19:00:00,4,0,1,1,21.32,25.0,52,7.0015,514
2012-10-22 20:00:00,4,0,1,1,20.5,24.24,59,7.0015,403
2012-10-22 21:00:00,4,0,1,1,19.68,23.485,67,6.0032,174
2012-10-22 22:00:00,4,0,1,1,18.86,22.725,82,8.9981,183
2012-10-22 23:00:00,4,0,1,1,18.86,22.725,82,7.0015,163
2012-10-23 00:00:00,4,0,1,1,18.86,22.725,88,11.0014,37
2012-10-23 01:00:00,4,0,1,1,18.86,22.725,77,11.0014,17
2012-10-23 02:00:00,4,0,1,1,18.04,21.97,88,8.9981,7
2012-10-23 03:00:00,4,0,1,1,18.04,21.97,77,8.9981,1
2012-10-23 04:00:00,4,0,1,1,17.22,21.21,77,7.0015,7
2012-10-23 05:00:00,4,0,1,1,18.04,21.97,77,6.0032,50
2012-10-23 06:00:00,4,0,1,1,16.4,20.455,82,6.0032,158
2012-10-23 07:00:00,4,0,1,2,18.04,21.97,77,7.0015,531
2012-10-23 08:00:00,4,0,1,2,18.86,22.725,72,6.0032,761
2012-10-23 09:00:00,4,0,1,2,20.5,24.24,72,7.0015,334
2012-10-23 10:00:00,4,0,1,1,22.14,25.76,60,0.0,221
2012-10-23 11:00:00,4,0,1,1,24.6,31.06,53,0.0,253
2012-10-23 12:00:00,4,0,1,2,25.42,31.06,46,6.0032,378
2012-10-23 13:00:00,4,0,1,2,26.24,31.06,44,0.0,303
2012-10-23 14:00:00,4,0,1,1,27.88,31.82,41,11.0014,296
2012-10-23 15:00:00,4,0,1,1,27.88,31.82,41,15.0013,346
2012-10-23 16:00:00,4,0,1,1,27.88,31.82,44,6.0032,541
2012-10-23 17:00:00,4,0,1,1,27.88,31.82,41,0.0,938
2012-10-23 18:00:00,4,0,1,1,25.42,31.06,53,6.0032,826
2012-10-23 19:00:00,4,0,1,1,25.42,31.06,57,6.0032,482
2012-10-23 20:00:00,4,0,1,1,23.78,27.275,64,8.9981,379
2012-10-23 21:00:00,4,0,1,1,22.96,26.515,68,0.0,295
2012-10-23 22:00:00,4,0,1,1,22.96,26.515,68,7.0015,194
2012-10-23 23:00:00,4,0,1,1,22.14,25.76,73,7.0015,111
2012-10-24 00:00:00,4,0,1,1,22.14,25.76,73,6.0032,46
2012-10-24 01:00:00,4,0,1,1,22.14,25.76,68,0.0,27
2012-10-24 02:00:00,4,0,1,1,22.14,25.76,68,0.0,6
2012-10-24 03:00:00,4,0,1,1,20.5,24.24,77,6.0032,4
2012-10-24 04:00:00,4,0,1,1,20.5,24.24,77,6.0032,6
2012-10-24 05:00:00,4,0,1,1,20.5,24.24,82,0.0,53
2012-10-24 06:00:00,4,0,1,1,19.68,23.485,82,7.0015,173
2012-10-24 07:00:00,4,0,1,1,20.5,24.24,88,6.0032,526
2012-10-24 08:00:00,4,0,1,2,21.32,25.0,83,7.0015,801
2012-10-24 09:00:00,4,0,1,2,21.32,25.0,77,6.0032,373
2012-10-24 10:00:00,4,0,1,2,22.14,25.76,73,0.0,171
2012-10-24 11:00:00,4,0,1,1,23.78,27.275,64,0.0,236
2012-10-24 12:00:00,4,0,1,1,25.42,30.305,61,6.0032,316
2012-10-24 13:00:00,4,0,1,1,27.06,31.06,54,0.0,306
2012-10-24 14:00:00,4,0,1,1,30.34,32.575,30,16.9979,301
2012-10-24 15:00:00,4,0,1,1,28.7,31.82,39,7.0015,308
2012-10-24 16:00:00,4,0,1,1,30.34,32.575,33,8.9981,532
2012-10-24 17:00:00,4,0,1,1,27.06,31.06,47,0.0,963
2012-10-24 18:00:00,4,0,1,1,27.06,31.06,44,0.0,858
2012-10-24 19:00:00,4,0,1,2,26.24,31.06,53,6.0032,572
2012-10-24 20:00:00,4,0,1,2,25.42,30.305,61,6.0032,441
2012-10-24 21:00:00,4,0,1,2,25.42,30.305,61,7.0015,313
2012-10-24 22:00:00,4,0,1,2,24.6,30.305,64,8.9981,238
2012-10-24 23:00:00,4,0,1,2,23.78,27.275,68,6.0032,123
2012-10-25 00:00:00,4,0,1,2,24.6,30.305,64,7.0015,76
2012-10-25 01:00:00,4,0,1,1,23.78,27.275,68,0.0,28
2012-10-25 02:00:00,4,0,1,1,22.14,25.76,77,0.0,18
2012-10-25 03:00:00,4,0,1,2,21.32,25.0,88,8.9981,8
2012-10-25 04:00:00,4,0,1,2,21.32,25.0,88,7.0015,5
2012-10-25 05:00:00,4,0,1,2,21.32,25.0,88,11.0014,55
2012-10-25 06:00:00,4,0,1,2,21.32,25.0,88,12.998,171
2012-10-25 07:00:00,4,0,1,2,21.32,25.0,88,12.998,495
2012-10-25 08:00:00,4,0,1,2,21.32,25.0,83,11.0014,779
2012-10-25 09:00:00,4,0,1,2,21.32,25.0,83,12.998,343
2012-10-25 10:00:00,4,0,1,2,22.14,25.76,83,8.9981,225
2012-10-25 11:00:00,4,0,1,2,22.14,25.76,83,7.0015,238
2012-10-25 12:00:00,4,0,1,2,22.96,26.515,78,7.0015,319
2012-10-25 13:00:00,4,0,1,2,22.96,26.515,78,0.0,313
2012-10-25 14:00:00,4,0,1,1,24.6,29.545,73,8.9981,285
2012-10-25 15:00:00,4,0,1,1,25.42,30.305,65,8.9981,305
2012-10-25 16:00:00,4,0,1,1,24.6,29.545,69,11.0014,499
2012-10-25 17:00:00,4,0,1,1,24.6,29.545,69,11.0014,886
2012-10-25 18:00:00,4,0,1,1,22.96,26.515,83,7.0015,809
2012-10-25 19:00:00,4,0,1,1,22.14,25.76,83,12.998,542
2012-10-25 20:00:00,4,0,1,2,21.32,25.0,88,8.9981,347
2012-10-25 21:00:00,4,0,1,2,21.32,25.0,88,8.9981,271
2012-10-25 22:00:00,4,0,1,2,22.14,25.76,83,6.0032,207
2012-10-25 23:00:00,4,0,1,2,22.14,25.76,83,8.9981,135
2012-10-26 00:00:00,4,0,1,2,22.14,25.76,77,0.0,71
2012-10-26 01:00:00,4,0,1,2,21.32,25.0,88,6.0032,36
2012-10-26 02:00:00,4,0,1,2,21.32,25.0,88,7.0015,19
2012-10-26 03:00:00,4,0,1,2,21.32,25.0,88,11.0014,13
2012-10-26 04:00:00,4,0,1,2,21.32,25.0,88,11.0014,5
2012-10-26 05:00:00,4,0,1,2,21.32,25.0,88,7.0015,50
2012-10-26 06:00:00,4,0,1,2,21.32,25.0,88,6.0032,144
2012-10-26 07:00:00,4,0,1,2,21.32,25.0,88,7.0015,421
2012-10-26 08:00:00,4,0,1,2,22.14,25.76,88,8.9981,734
2012-10-26 09:00:00,4,0,1,2,22.14,25.76,88,8.9981,403
2012-10-26 10:00:00,4,0,1,2,22.14,25.76,88,7.0015,197
2012-10-26 11:00:00,4,0,1,2,22.96,26.515,78,11.0014,290
2012-10-26 12:00:00,4,0,1,2,23.78,27.275,73,12.998,392
2012-10-26 13:00:00,4,0,1,2,23.78,27.275,68,8.9981,337
2012-10-26 14:00:00,4,0,1,2,24.6,30.305,64,8.9981,351
2012-10-26 15:00:00,4,0,1,2,25.42,30.305,61,7.0015,448
2012-10-26 16:00:00,4,0,1,2,23.78,27.275,73,11.0014,582
2012-10-26 17:00:00,4,0,1,2,22.96,26.515,76,12.998,817
2012-10-26 18:00:00,4,0,1,2,22.96,26.515,78,8.9981,665
2012-10-26 19:00:00,4,0,1,2,22.14,25.76,83,11.0014,471
2012-10-26 20:00:00,4,0,1,2,22.14,25.76,83,11.0014,311
2012-10-26 21:00:00,4,0,1,2,22.14,25.76,77,8.9981,292
2012-10-26 22:00:00,4,0,1,2,21.32,25.0,83,8.9981,217
2012-10-26 23:00:00,4,0,1,1,21.32,25.0,83,11.0014,178
2012-10-27 00:00:00,4,0,0,1,20.5,24.24,88,8.9981,142
2012-10-27 01:00:00,4,0,0,2,20.5,24.24,88,8.9981,146
2012-10-27 02:00:00,4,0,0,2,20.5,24.24,88,12.998,90
2012-10-27 03:00:00,4,0,0,1,20.5,24.24,88,11.0014,26
2012-10-27 04:00:00,4,0,0,2,20.5,24.24,88,11.0014,13
2012-10-27 05:00:00,4,0,0,2,20.5,24.24,82,12.998,9
2012-10-27 06:00:00,4,0,0,2,20.5,24.24,82,12.998,31
2012-10-27 07:00:00,4,0,0,1,19.68,23.485,83,12.998,86
2012-10-27 08:00:00,4,0,0,1,20.5,24.24,77,16.9979,213
2012-10-27 09:00:00,4,0,0,1,20.5,24.24,77,16.9979,328
2012-10-27 10:00:00,4,0,0,1,22.14,25.76,73,19.0012,479
2012-10-27 11:00:00,4,0,0,1,22.96,26.515,64,19.0012,585
2012-10-27 12:00:00,4,0,0,1,24.6,31.06,53,16.9979,668
2012-10-27 13:00:00,4,0,0,1,24.6,31.06,43,16.9979,760
2012-10-27 14:00:00,4,0,0,1,24.6,31.06,46,16.9979,750
2012-10-27 15:00:00,4,0,0,2,22.96,26.515,60,19.0012,711
2012-10-27 16:00:00,4,0,0,2,22.96,26.515,64,19.0012,612
2012-10-27 17:00:00,4,0,0,2,22.96,26.515,64,19.0012,618
2012-10-27 18:00:00,4,0,0,2,22.96,26.515,64,19.0012,456
2012-10-27 19:00:00,4,0,0,2,21.32,25.0,72,15.0013,300
2012-10-27 20:00:00,4,0,0,2,21.32,25.0,72,15.0013,296
2012-10-27 21:00:00,4,0,0,2,21.32,25.0,72,15.0013,209
2012-10-27 22:00:00,4,0,0,2,21.32,25.0,72,16.9979,157
2012-10-27 23:00:00,4,0,0,2,21.32,25.0,68,26.0027,167
2012-10-28 00:00:00,4,0,0,3,21.32,25.0,68,19.9995,117
2012-10-28 01:00:00,4,0,0,2,20.5,24.24,72,19.0012,133
2012-10-28 02:00:00,4,0,0,2,20.5,24.24,68,19.9995,116
2012-10-28 03:00:00,4,0,0,2,20.5,24.24,63,22.0028,79
2012-10-28 04:00:00,4,0,0,2,20.5,24.24,63,23.9994,20
2012-10-28 05:00:00,4,0,0,2,20.5,24.24,63,19.9995,28
2012-10-28 06:00:00,4,0,0,2,20.5,24.24,59,22.0028,39
2012-10-28 07:00:00,4,0,0,2,20.5,24.24,59,19.9995,65
2012-10-28 08:00:00,4,0,0,2,20.5,24.24,59,36.9974,173
2012-10-28 09:00:00,4,0,0,2,20.5,24.24,55,27.9993,330
2012-10-28 10:00:00,4,0,0,2,19.68,23.485,51,27.9993,434
2012-10-28 11:00:00,4,0,0,2,20.5,24.24,51,26.0027,462
2012-10-28 12:00:00,4,0,0,2,19.68,23.485,59,32.9975,491
2012-10-28 13:00:00,4,0,0,2,19.68,23.485,59,27.9993,391
2012-10-28 14:00:00,4,0,0,2,20.5,24.24,59,30.0026,402
2012-10-28 15:00:00,4,0,0,2,20.5,24.24,63,32.9975,301
2012-10-28 16:00:00,4,0,0,3,19.68,23.485,67,31.0009,293
2012-10-28 17:00:00,4,0,0,3,18.86,22.725,77,35.0008,225
2012-10-28 18:00:00,4,0,0,3,17.22,21.21,94,32.9975,154
2012-10-28 19:00:00,4,0,0,3,17.22,21.21,94,23.9994,54
2012-10-28 20:00:00,4,0,0,3,17.22,21.21,94,31.0009,55
2012-10-28 21:00:00,4,0,0,3,18.04,21.97,88,27.9993,46
2012-10-28 22:00:00,4,0,0,3,18.04,21.97,88,23.9994,37
2012-10-28 23:00:00,4,0,0,3,17.22,21.21,94,23.9994,14
2012-10-29 00:00:00,4,0,1,3,18.04,21.97,88,23.9994,22
2012-10-30 13:00:00,4,0,1,3,12.3,13.635,81,23.9994,116
2012-10-30 14:00:00,4,0,1,3,12.3,13.635,81,23.9994,126
2012-10-30 15:00:00,4,0,1,3,12.3,14.395,87,16.9979,124
2012-10-30 16:00:00,4,0,1,3,12.3,14.395,87,16.9979,98
2012-10-30 17:00:00,4,0,1,3,12.3,14.395,87,15.0013,124
2012-10-30 18:00:00,4,0,1,3,12.3,15.15,87,8.9981,143
2012-10-30 19:00:00,4,0,1,2,20.5,24.24,68,12.998,115
2012-10-30 20:00:00,4,0,1,2,12.3,14.395,81,12.998,81
2012-10-30 21:00:00,4,0,1,2,12.3,15.91,87,7.0015,64
2012-10-30 22:00:00,4,0,1,1,12.3,15.15,81,8.9981,66
2012-10-30 23:00:00,4,0,1,1,12.3,15.15,81,8.9981,39
2012-10-31 00:00:00,4,0,1,2,12.3,15.91,81,7.0015,16
2012-10-31 01:00:00,4,0,1,2,12.3,15.91,81,6.0032,8
2012-10-31 02:00:00,4,0,1,2,12.3,15.15,81,8.9981,7
2012-10-31 03:00:00,4,0,1,2,12.3,15.91,81,7.0015,3
2012-10-31 04:00:00,4,0,1,2,12.3,14.395,87,12.998,5
2012-10-31 05:00:00,4,0,1,2,12.3,15.15,81,8.9981,24
2012-10-31 06:00:00,4,0,1,1,12.3,15.15,81,11.0014,116
2012-10-31 07:00:00,4,0,1,2,12.3,15.15,87,8.9981,337
2012-10-31 08:00:00,4,0,1,1,13.12,16.665,81,8.9981,621
2012-10-31 09:00:00,4,0,1,1,13.94,16.665,76,8.9981,297
2012-10-31 10:00:00,4,0,1,1,14.76,16.665,71,19.0012,168
2012-10-31 11:00:00,4,0,1,2,14.76,17.425,66,15.0013,189
2012-10-31 12:00:00,4,0,1,1,16.4,20.455,58,12.998,241
2012-10-31 13:00:00,4,0,1,1,17.22,21.21,50,15.0013,213
2012-10-31 14:00:00,4,0,1,2,17.22,21.21,50,15.0013,224
2012-10-31 15:00:00,4,0,1,1,17.22,21.21,54,11.0014,230
2012-10-31 16:00:00,4,0,1,2,17.22,21.21,54,15.0013,424
2012-10-31 17:00:00,4,0,1,2,16.4,20.455,58,11.0014,723
2012-10-31 18:00:00,4,0,1,2,16.4,20.455,58,11.0014,584
2012-10-31 19:00:00,4,0,1,2,16.4,20.455,50,12.998,410
2012-10-31 20:00:00,4,0,1,2,16.4,20.455,50,12.998,268
2012-10-31 21:00:00,4,0,1,2,16.4,20.455,50,12.998,192
2012-10-31 22:00:00,4,0,1,1,14.76,17.425,57,8.9981,165
2012-10-31 23:00:00,4,0,1,1,14.76,18.18,57,6.0032,101
2012-11-01 00:00:00,4,0,1,1,14.76,18.18,57,6.0032,60
2012-11-01 01:00:00,4,0,1,1,12.3,15.91,75,7.0015,30
2012-11-01 02:00:00,4,0,1,1,13.12,16.665,66,8.9981,20
2012-11-01 03:00:00,4,0,1,1,13.94,16.665,61,8.9981,15
2012-11-01 04:00:00,4,0,1,2,13.94,17.425,66,7.0015,10
2012-11-01 05:00:00,4,0,1,1,13.94,16.665,66,8.9981,40
2012-11-01 06:00:00,4,0,1,1,13.94,16.665,61,11.0014,148
2012-11-01 07:00:00,4,0,1,2,14.76,17.425,57,11.0014,420
2012-11-01 08:00:00,4,0,1,2,14.76,18.94,56,7.0015,680
2012-11-01 09:00:00,4,0,1,3,14.76,18.18,57,7.0015,331
2012-11-01 10:00:00,4,0,1,3,14.76,17.425,62,12.998,146
2012-11-01 11:00:00,4,0,1,3,14.76,17.425,62,12.998,170
2012-11-01 12:00:00,4,0,1,3,15.58,19.695,62,11.0014,221
2012-11-01 13:00:00,4,0,1,2,16.4,20.455,58,11.0014,248
2012-11-01 14:00:00,4,0,1,2,16.4,20.455,50,15.0013,185
2012-11-01 15:00:00,4,0,1,2,16.4,20.455,54,11.0014,214
2012-11-01 16:00:00,4,0,1,2,16.4,20.455,54,11.0014,344
2012-11-01 17:00:00,4,0,1,3,16.4,20.455,50,15.0013,689
2012-11-01 18:00:00,4,0,1,2,16.4,20.455,50,11.0014,678
2012-11-01 19:00:00,4,0,1,2,16.4,20.455,50,11.0014,452
2012-11-01 20:00:00,4,0,1,2,15.58,19.695,54,16.9979,296
2012-11-01 21:00:00,4,0,1,2,15.58,19.695,54,8.9981,267
2012-11-01 22:00:00,4,0,1,1,14.76,17.425,57,11.0014,202
2012-11-01 23:00:00,4,0,1,1,13.94,16.665,57,11.0014,120
2012-11-02 00:00:00,4,0,1,1,13.94,16.665,57,11.0014,50
2012-11-02 01:00:00,4,0,1,1,13.12,15.91,66,11.0014,24
2012-11-02 02:00:00,4,0,1,1,13.12,15.91,66,11.0014,10
2012-11-02 03:00:00,4,0,1,1,12.3,15.15,70,11.0014,3
2012-11-02 04:00:00,4,0,1,1,12.3,15.91,70,7.0015,7
2012-11-02 05:00:00,4,0,1,2,13.12,15.91,66,11.0014,26
2012-11-02 06:00:00,4,0,1,1,12.3,15.15,70,11.0014,122
2012-11-02 07:00:00,4,0,1,2,12.3,15.15,70,8.9981,357
2012-11-02 08:00:00,4,0,1,1,13.12,16.665,57,7.0015,687
2012-11-02 09:00:00,4,0,1,1,13.94,17.425,53,7.0015,382
2012-11-02 10:00:00,4,0,1,1,15.58,19.695,46,19.9995,204
2012-11-02 11:00:00,4,0,1,1,17.22,21.21,41,27.9993,221
2012-11-02 12:00:00,4,0,1,1,17.22,21.21,41,23.9994,292
2012-11-02 13:00:00,4,0,1,1,16.4,20.455,43,23.9994,294
2012-11-02 14:00:00,4,0,1,2,16.4,20.455,40,32.9975,262
2012-11-02 15:00:00,4,0,1,2,16.4,20.455,40,27.9993,306
2012-11-02 16:00:00,4,0,1,1,15.58,19.695,40,22.0028,421
2012-11-02 17:00:00,4,0,1,1,15.58,19.695,40,22.0028,638
2012-11-02 18:00:00,4,0,1,2,15.58,19.695,43,22.0028,522
2012-11-02 19:00:00,4,0,1,2,15.58,19.695,43,19.9995,374
2012-11-02 20:00:00,4,0,1,2,14.76,16.665,46,27.9993,221
2012-11-02 21:00:00,4,0,1,2,14.76,16.665,46,23.9994,156
2012-11-02 22:00:00,4,0,1,1,14.76,16.665,46,16.9979,149
2012-11-02 23:00:00,4,0,1,1,13.94,15.15,53,19.9995,119
2012-11-03 00:00:00,4,0,0,1,13.94,16.665,53,11.0014,108
